creation_time,bytes_in,bytes_out,end_time,src_ip,src_ip_country_code,time,traffic_ratio,hour_of_day,day_of_week,byte_interaction,anomaly_score,anomaly
2024-04-26 00:10:00+00:00,-0.28816876517885787,-0.280829751214421,2024-04-26 00:20:00+00:00,147.161.161.82,0,2024-04-26 00:10:00+00:00,0.8074734952688304,0,4,-0.2169003679925425,1,0
2024-04-26 00:10:00+00:00,-0.28263513774017035,-0.22072180320733858,2024-04-26 00:20:00+00:00,136.226.67.101,6,2024-04-26 00:10:00+00:00,-0.2722989418195509,0,4,-0.21676125199115834,1,0
2024-04-26 00:10:00+00:00,-0.28256946816498174,-0.2707541249925225,2024-04-26 00:20:00+00:00,165.225.213.7,2,2024-04-26 00:10:00+00:00,-0.6549358765748283,0,4,-0.21682926622288817,1,0
2024-04-26 00:10:00+00:00,-0.27888328039299737,-0.24611521063553984,2024-04-26 00:20:00+00:00,136.226.64.114,6,2024-04-26 00:10:00+00:00,-0.6929392513087831,0,4,-0.21673208361767815,1,0
2024-04-26 00:10:00+00:00,0.19811926773805336,-0.11499060230000605,2024-04-26 00:20:00+00:00,165.225.240.79,5,2024-04-26 00:10:00+00:00,-1.0922985993664487,0,4,-0.1959028395225852,1,0
2024-04-26 00:10:00+00:00,-0.28872695656796105,-0.3212658642500432,2024-04-26 00:20:00+00:00,94.188.248.74,4,2024-04-26 00:10:00+00:00,-0.4324050253805215,0,4,-0.2169128330442933,1,0
2024-04-26 00:10:00+00:00,-0.28554005071321953,-0.2277008641161107,2024-04-26 00:20:00+00:00,165.225.26.101,3,2024-04-26 00:10:00+00:00,0.2446128496277678,0,4,-0.21683108419909672,1,0
2024-04-26 00:10:00+00:00,0.8678675719897019,0.8110828385468204,2024-04-26 00:20:00+00:00,155.91.45.242,6,2024-04-26 00:10:00+00:00,-1.0638585157544664,0,4,0.04549578397227913,1,0
2024-04-26 00:10:00+00:00,-0.28797658509852647,-0.28199292803254966,2024-04-26 00:20:00+00:00,165.225.209.4,2,2024-04-26 00:10:00+00:00,0.537494996965999,0,4,-0.21689877563097693,1,0
2024-04-26 00:10:00+00:00,-0.2871788929057942,-0.2742672333553841,2024-04-26 00:20:00+00:00,147.161.131.1,1,2024-04-26 00:10:00+00:00,0.155669843564701,0,4,-0.21688715791792001,1,0
2024-04-26 00:20:00+00:00,-0.28323388974924296,-0.27959584067086557,2024-04-26 00:30:00+00:00,147.161.161.82,0,2024-04-26 00:20:00+00:00,-0.6797985026105331,0,4,-0.21684848200886528,1,0
2024-04-26 00:20:00+00:00,-0.2843932474700361,-0.20457879520439048,2024-04-26 00:30:00+00:00,136.226.67.101,6,2024-04-26 00:20:00+00:00,0.17752879498396434,0,4,-0.21678356363481438,1,0
2024-04-26 00:20:00+00:00,-0.28268487278608523,-0.2797530267273694,2024-04-26 00:30:00+00:00,165.225.212.255,2,2024-04-26 00:20:00+00:00,-0.7157436674131313,0,4,-0.2168429623951162,1,0
2024-04-26 00:20:00+00:00,-0.2872537369069283,-0.2449127373032852,2024-04-26 00:30:00+00:00,165.225.240.79,5,2024-04-26 00:20:00+00:00,0.8609189574228197,0,4,-0.21687452770896024,1,0
2024-04-26 00:20:00+00:00,-0.2876916950296935,-0.2767114765340194,2024-04-26 00:30:00+00:00,94.188.248.74,4,2024-04-26 00:20:00+00:00,0.4342958151579343,0,4,-0.2168939668445242,1,0
2024-04-26 00:20:00+00:00,-0.2814443938253533,-0.2946542648839369,2024-04-26 00:30:00+00:00,136.226.77.103,2,2024-04-26 00:20:00+00:00,-0.8729411121247067,0,4,-0.21685405855002232,1,0
2024-04-26 00:20:00+00:00,-0.28800700556350356,-0.2859225794451466,2024-04-26 00:30:00+00:00,165.225.26.101,3,2024-04-26 00:20:00+00:00,0.43791369648045536,0,4,-0.2169002979676919,1,0
2024-04-26 00:20:00+00:00,-0.28554005071321953,-0.25660345025576103,2024-04-26 00:30:00+00:00,165.225.209.4,2,2024-04-26 00:20:00+00:00,-0.1313672664609662,0,4,-0.21685418886111082,1,0
2024-04-26 00:30:00+00:00,-0.28860141179186516,-0.3199140641641099,2024-04-26 00:40:00+00:00,147.161.161.82,0,2024-04-26 00:30:00+00:00,-0.44775124951865136,0,4,-0.2169122991020797,1,0
2024-04-26 00:30:00+00:00,-0.2802618586074348,-0.19681380401309898,2024-04-26 00:40:00+00:00,136.226.67.101,6,2024-04-26 00:30:00+00:00,-0.35261693061884525,0,4,-0.2166646233750376,1,0
2024-04-26 00:30:00+00:00,-0.275788601662234,-0.28428784445750627,2024-04-26 00:40:00+00:00,165.225.212.255,2,2024-04-26 00:30:00+00:00,-0.9330982859945277,0,4,-0.21678354234479158,1,0
2024-04-26 00:30:00+00:00,0.003912122137247221,-0.07934866398775205,2024-04-26 00:40:00+00:00,165.225.240.79,5,2024-04-26 00:30:00+00:00,-1.0704685601780202,0,4,-0.20219593797584826,1,0
2024-04-26 00:30:00+00:00,-0.28872309365177345,-0.32186317126475794,2024-04-26 00:40:00+00:00,94.188.248.74,4,2024-04-26 00:30:00+00:00,-0.47243832557517923,0,4,-0.21691292510038937,1,0
2024-04-26 00:30:00+00:00,-0.2863512631126083,-0.2629655558927554,2024-04-26 00:40:00+00:00,165.225.26.101,3,2024-04-26 00:30:00+00:00,0.012978275860158098,0,4,-0.21687042258289532,1,0
2024-04-26 00:30:00+00:00,0.8701928061023545,0.8264870720842002,2024-04-26 00:40:00+00:00,155.91.45.242,6,2024-04-26 00:30:00+00:00,-1.063265820508581,0,4,0.04956547825387537,1,0
2024-04-26 00:30:00+00:00,-0.2864009981585232,-0.2605566795768335,2024-04-26 00:40:00+00:00,165.225.209.4,2,2024-04-26 00:30:00+00:00,0.07052835374944032,0,4,-0.21686959164215447,1,0
2024-04-26 00:30:00+00:00,-0.2883068644325633,-0.2863941376146582,2024-04-26 00:40:00+00:00,147.161.131.1,1,2024-04-26 00:30:00+00:00,0.7867324106145774,0,4,-0.2169031719379116,1,0
2024-04-26 00:40:00+00:00,-0.2873860417863524,-0.3119840276134893,2024-04-26 00:50:00+00:00,165.225.33.6,6,2024-04-26 00:40:00+00:00,-0.6288974123919506,0,4,-0.21690588511171977,1,0
2024-04-26 00:40:00+00:00,-0.28206873765416857,-0.17608882246306284,2024-04-26 00:50:00+00:00,136.226.67.101,6,2024-04-26 00:40:00+00:00,-0.023988892676128908,0,4,-0.21668232216561822,1,0
2024-04-26 00:40:00+00:00,-0.28268632137965555,-0.27974516742454425,2024-04-26 00:50:00+00:00,165.225.212.255,2,2024-04-26 00:40:00+00:00,-0.7155996640756598,0,4,-0.2168429667498936,1,0
2024-04-26 00:40:00+00:00,-0.2790305540726483,-0.28148207334891207,2024-04-26 00:50:00+00:00,136.226.64.114,6,2024-04-26 00:40:00+00:00,-0.8629896697802768,0,4,-0.21680852242250548,1,0
2024-04-26 00:40:00+00:00,-0.28309627336006093,-0.15441286527117828,2024-04-26 00:50:00+00:00,165.225.240.79,5,2024-04-26 00:40:00+00:00,0.3248008073387604,0,4,-0.2166863126045908,1,0
2024-04-26 00:40:00+00:00,-0.2887974547883841,-0.28889339591306984,2024-04-26 00:50:00+00:00,165.225.8.79,6,2024-04-26 00:40:00+00:00,1.8231603946217945,0,4,-0.21690801821442995,1,0
2024-04-26 00:40:00+00:00,-0.2809055170171879,-0.29260298684656133,2024-04-26 00:50:00+00:00,136.226.77.103,2,2024-04-26 00:40:00+00:00,-0.8756207971872579,0,4,-0.2168465143756559,1,0
2024-04-26 00:40:00+00:00,-0.28736672720541456,-0.3096498146744067,2024-04-26 00:50:00+00:00,165.225.26.101,3,2024-04-26 00:40:00+00:00,-0.5776394093218172,0,4,-0.21690478694176107,1,0
2024-04-26 00:40:00+00:00,0.8697002842884399,0.8189971564917906,2024-04-26 00:50:00+00:00,155.91.45.242,6,2024-04-26 00:40:00+00:00,-1.0635823874521881,0,4,0.047730579881531156,1,0
2024-04-26 00:40:00+00:00,-0.284069245374804,-0.17352276009063708,2024-04-26 00:50:00+00:00,165.225.209.4,2,2024-04-26 00:40:00+00:00,0.39738033845397824,0,4,-0.2167414764236435,1,0
2024-04-26 00:50:00+00:00,-0.28256029373903624,-0.2675239515313678,2024-04-26 01:00:00+00:00,165.225.33.6,6,2024-04-26 00:50:00+00:00,-0.6313773697115544,0,4,-0.21682466354375263,1,0
2024-04-26 00:50:00+00:00,-0.28282635209145485,-0.31409032077064125,2024-04-26 01:00:00+00:00,165.225.212.255,2,2024-04-26 00:50:00+00:00,-0.9743259147171356,0,4,-0.21689036180824228,1,0
2024-04-26 00:50:00+00:00,-0.28120344442815387,-0.2927994694171912,2024-04-26 01:00:00+00:00,136.226.77.103,2,2024-04-26 00:50:00+00:00,-0.8683059334283615,0,4,-0.21684918371724124,1,0
2024-04-26 00:50:00+00:00,-0.2883068644325633,-0.2859933131705733,2024-04-26 01:00:00+00:00,165.225.26.101,3,2024-04-26 00:50:00+00:00,0.8033543362466192,0,4,-0.2169030714258567,1,0
2024-04-26 00:50:00+00:00,0.8716225679562772,0.8103204861727766,2024-04-26 01:00:00+00:00,155.91.45.242,6,2024-04-26 00:50:00+00:00,-1.06406046885622,0,4,0.046171568282221354,1,0
2024-04-26 00:50:00+00:00,-0.28794375031093217,-0.2795368958996766,2024-04-26 01:00:00+00:00,165.225.209.4,2,2024-04-26 00:50:00+00:00,0.5832768059205167,0,4,-0.21689765556936338,1,0
2024-04-26 01:00:00+00:00,-0.28857243992045845,-0.3199140641641099,2024-04-26 01:10:00+00:00,147.161.161.82,0,2024-04-26 01:00:00+00:00,-0.46712037540453,1,4,-0.21691222812530353,1,0
2024-04-26 01:00:00+00:00,-0.2870939087496677,-0.26867926904667133,2024-04-26 01:10:00+00:00,136.226.67.101,6,2024-04-26 01:00:00+00:00,0.23034225485056456,1,4,-0.21688343523341752,1,0
2024-04-26 01:00:00+00:00,-0.2827997945426653,-0.3136816370237312,2024-04-26 01:10:00+00:00,165.225.212.255,2,2024-04-26 01:00:00+00:00,-0.9717151864479288,1,4,-0.21688971731097068,1,0
2024-04-26 01:00:00+00:00,-0.2885903059078259,-0.28752587722148615,2024-04-26 01:10:00+00:00,94.188.248.74,4,2024-04-26 01:00:00+00:00,1.275802321943294,1,4,-0.21690597046896873,1,0
